"","GAME_DATE_EST","GAME_ID","GAME_STATUS_TEXT","HOME_TEAM_ID","VISITOR_TEAM_ID","SEASON","TEAM_ID_home","PTS_home","FG_PCT_home","FT_PCT_home","FG3_PCT_home","AST_home","REB_home","TEAM_ID_away","PTS_away","FG_PCT_away","FT_PCT_away","FG3_PCT_away","AST_away","REB_away","HOME_TEAM_WINS","DIV_HOME","DIV_AWAY"
"1","2022-12-22",22200477,"Final","NOP","SAS",2022,1610612740,126,0.484,0.926,0.382,25,46,1610612759,117,0.478,0.815,0.321,23,44,"Win","West","West"
"2","2022-12-22",22200478,"Final","UTA","WAS",2022,1610612762,120,0.488,0.952,0.457,16,40,1610612764,112,0.561,0.765,0.333,20,37,"Win","West","East"
"3","2022-12-21",22200466,"Final","CLE","MIL",2022,1610612739,114,0.482,0.786,0.313,22,37,1610612749,106,0.47,0.682,0.433,20,46,"Win","East","East"
"4","2022-12-21",22200467,"Final","PHI","DET",2022,1610612755,113,0.441,0.909,0.297,27,49,1610612765,93,0.392,0.735,0.261,15,46,"Win","East","East"
"5","2022-12-21",22200468,"Final","ATL","CHI",2022,1610612737,108,0.429,1,0.378,22,47,1610612741,110,0.5,0.773,0.292,20,47,"Loss","East","East"
"6","2022-12-21",22200469,"Final","BOS","IND",2022,1610612738,112,0.386,0.84,0.317,26,62,1610612754,117,0.469,0.778,0.462,27,47,"Loss","East","East"
"7","2022-12-21",22200470,"Final","BKN","GSW",2022,1610612751,143,0.643,0.875,0.636,42,32,1610612744,113,0.494,0.76,0.364,32,36,"Win","East","West"
"8","2022-12-21",22200471,"Final","NYK","TOR",2022,1610612752,106,0.553,0.611,0.423,25,38,1610612761,113,0.447,0.909,0.265,17,38,"Loss","East","East"
"9","2022-12-21",22200472,"Final","HOU","ORL",2022,1610612745,110,0.466,0.647,0.395,22,49,1610612753,116,0.451,0.697,0.297,19,45,"Loss","West","East"
"10","2022-12-21",22200473,"Final","MIN","DAL",2022,1610612750,99,0.494,0.7,0.267,23,39,1610612742,104,0.453,0.852,0.333,17,39,"Loss","West","West"
"11","2022-12-21",22200474,"Final","OKC","POR",2022,1610612760,101,0.468,0.84,0.333,19,37,1610612757,98,0.494,0.667,0.389,29,36,"Win","West","West"
"12","2022-12-21",22200475,"Final","SAC","LAL",2022,1610612758,134,0.505,0.75,0.362,29,46,1610612747,120,0.5,0.833,0.458,25,39,"Win","West","West"
"13","2022-12-21",22200476,"Final","LAC","CHA",2022,1610612746,126,0.506,0.913,0.469,29,48,1610612766,105,0.402,0.759,0.29,25,40,"Win","West","East"
"14","2022-12-20",22200461,"Final","DET","UTA",2022,1610612765,111,0.506,0.741,0.36,22,43,1610612762,126,0.505,0.632,0.435,27,43,"Loss","East","West"
"15","2022-12-20",22200462,"Final","MIA","CHI",2022,1610612748,103,0.469,0.706,0.341,26,35,1610612741,113,0.548,0.833,0.419,24,39,"Loss","East","East"
"16","2022-12-20",22200463,"Final","NYK","GSW",2022,1610612752,132,0.517,0.781,0.425,27,47,1610612744,94,0.473,0.923,0.343,23,29,"Win","East","West"
"17","2022-12-20",22200464,"Final","PHX","WAS",2022,1610612756,110,0.461,0.789,0.406,26,44,1610612764,113,0.475,0.703,0.407,22,41,"Loss","West","East"
"18","2022-12-20",22200465,"Final","DEN","MEM",2022,1610612743,105,0.449,0.6,0.37,28,48,1610612763,91,0.444,0.667,0.192,25,42,"Win","West","West"
"19","2022-12-19",22200452,"Final","CLE","UTA",2022,1610612739,122,0.614,0.808,0.577,24,45,1610612762,99,0.387,0.739,0.294,19,35,"Win","East","West"
"20","2022-12-19",22200453,"Final","PHI","TOR",2022,1610612755,104,0.4,0.926,0.357,22,41,1610612761,101,0.42,0.8,0.275,24,50,"Win","East","East"
"21","2022-12-19",22200454,"Final","ATL","ORL",2022,1610612737,126,0.511,0.9,0.375,29,41,1610612753,125,0.474,0.92,0.353,29,45,"Win","East","East"
"22","2022-12-19",22200455,"Final","HOU","SAS",2022,1610612745,105,0.426,0.645,0.208,23,41,1610612759,124,0.554,0.789,0.5,30,46,"Loss","West","West"
"23","2022-12-19",22200456,"Final","MIN","DAL",2022,1610612750,116,0.472,0.833,0.387,19,44,1610612742,106,0.408,0.806,0.422,23,42,"Win","West","West"
"24","2022-12-19",22200457,"Final","NOP","MIL",2022,1610612740,119,0.424,0.708,0.4,30,44,1610612749,128,0.556,0.806,0.325,26,44,"Loss","West","East"
"25","2022-12-19",22200458,"Final","OKC","POR",2022,1610612760,123,0.455,0.865,0.355,20,39,1610612757,121,0.5,0.81,0.432,26,45,"Win","West","West"
"26","2022-12-19",22200459,"Final","PHX","LAL",2022,1610612756,130,0.495,0.75,0.513,21,51,1610612747,104,0.448,0.824,0.429,13,38,"Win","West","West"
"27","2022-12-19",22200460,"Final","SAC","CHA",2022,1610612758,119,0.474,0.548,0.364,23,42,1610612766,125,0.516,0.739,0.323,26,56,"Loss","West","East"
"28","2022-12-18",22200445,"Final","BOS","ORL",2022,1610612738,92,0.348,0.857,0.255,22,54,1610612753,95,0.384,0.895,0.414,20,46,"Loss","East","East"
"29","2022-12-18",22200446,"Final","IND","NYK",2022,1610612754,106,0.433,0.652,0.342,20,44,1610612752,109,0.47,0.767,0.308,13,49,"Loss","East","East"
"30","2022-12-18",22200447,"Final","DET","BKN",2022,1610612765,121,0.477,0.853,0.267,20,41,1610612751,124,0.55,0.913,0.517,26,35,"Loss","East","East"
"31","2022-12-18",22200448,"Final","TOR","GSW",2022,1610612761,110,0.421,0.773,0.394,21,43,1610612744,126,0.531,0.846,0.462,31,41,"Loss","East","West"
"32","2022-12-18",22200449,"Final","MIN","CHI",2022,1610612750,150,0.655,0.813,0.535,38,39,1610612741,126,0.523,0.75,0.421,31,30,"Win","West","East"
"33","2022-12-18",22200450,"Final","DEN","CHA",2022,1610612743,119,0.457,0.647,0.333,33,55,1610612766,115,0.427,0.913,0.316,26,48,"Win","West","East"
"34","2022-12-18",22200451,"Final","LAL","WAS",2022,1610612747,119,0.5,0.727,0.407,29,43,1610612764,117,0.463,0.792,0.256,24,48,"Win","West","East"
"35","2022-12-17",22200438,"Final","LAC","WAS",2022,1610612746,102,0.43,0.615,0.414,19,49,1610612764,93,0.429,0.923,0.36,20,42,"Win","West","East"
"36","2022-12-17",22200439,"Final","SAS","MIA",2022,1610612759,101,0.429,0.758,0.37,29,38,1610612748,111,0.512,0.696,0.367,25,40,"Loss","West","East"
"37","2022-12-17",22200440,"Final","CLE","DAL",2022,1610612739,100,0.426,0.591,0.194,23,51,1610612742,99,0.409,0.632,0.306,19,45,"Win","East","West"
"38","2022-12-17",22200441,"Final","HOU","POR",2022,1610612745,95,0.4,0.69,0.103,19,51,1610612757,107,0.471,0.737,0.361,20,36,"Loss","West","West"
"39","2022-12-17",22200442,"Final","MIL","UTA",2022,1610612749,123,0.533,0.818,0.474,30,54,1610612762,97,0.453,0.5,0.34,24,29,"Win","East","West"
"40","2022-12-17",22200443,"Final","OKC","MEM",2022,1610612760,115,0.413,0.645,0.422,29,53,1610612763,109,0.378,0.784,0.267,15,53,"Win","West","West"
"41","2022-12-17",22200444,"Final","PHX","NOP",2022,1610612756,118,0.47,0.714,0.366,23,35,1610612740,114,0.584,0.769,0.467,27,36,"Win","West","West"
"42","2022-12-16",22200428,"Final","CHA","ATL",2022,1610612766,106,0.398,0.684,0.349,26,43,1610612737,125,0.547,0.824,0.517,25,41,"Loss","East","East"
"43","2022-12-16",22200429,"Final","DET","SAC",2022,1610612765,113,0.459,0.806,0.345,22,46,1610612758,122,0.524,0.828,0.387,30,33,"Loss","East","West"
"44","2022-12-16",22200430,"Final","BOS","ORL",2022,1610612738,109,0.417,0.824,0.239,17,38,1610612753,117,0.462,0.857,0.273,19,53,"Loss","East","East"
"45","2022-12-16",22200431,"Final","CLE","IND",2022,1610612739,118,0.5,0.875,0.452,23,34,1610612754,112,0.525,0.895,0.306,34,33,"Win","East","East"
"46","2022-12-16",22200432,"Final","PHI","GSW",2022,1610612755,118,0.459,0.806,0.395,23,49,1610612744,106,0.415,0.846,0.395,31,48,"Win","East","West"
"47","2022-12-16",22200433,"Final","TOR","BKN",2022,1610612761,116,0.488,0.862,0.375,17,32,1610612751,119,0.605,0.783,0.346,22,37,"Loss","East","East"
"48","2022-12-16",22200434,"Final","CHI","NYK",2022,1610612741,91,0.468,0.875,0.4,26,39,1610612752,114,0.402,0.719,0.386,19,50,"Loss","East","East"
"49","2022-12-16",22200435,"Final","OKC","MIN",2022,1610612760,110,0.466,0.81,0.297,29,45,1610612750,112,0.494,0.56,0.48,23,43,"Loss","West","West"
"50","2022-12-16",22200436,"Final","DAL","POR",2022,1610612742,130,0.556,0.846,0.419,25,40,1610612757,110,0.438,0.76,0.351,21,42,"Win","West","West"
"51","2022-12-16",22200437,"Final","LAL","DEN",2022,1610612747,126,0.527,0.75,0.364,29,45,1610612743,108,0.481,0.75,0.333,25,39,"Win","West","West"
"52","2022-12-15",22200424,"Final","HOU","MIA",2022,1610612745,108,0.468,0.647,0.273,22,51,1610612748,111,0.443,0.739,0.34,21,40,"Loss","West","East"
"53","2022-12-15",22200425,"Final","MEM","MIL",2022,1610612763,142,0.549,0.783,0.375,30,56,1610612749,101,0.372,0.667,0.26,22,39,"Win","West","East"
"54","2022-12-15",22200426,"Final","UTA","NOP",2022,1610612762,132,0.457,0.811,0.383,24,44,1610612740,129,0.475,0.821,0.4,24,49,"Win","West","West"
"55","2022-12-15",22200427,"Final","LAC","PHX",2022,1610612746,95,0.378,0.714,0.364,21,52,1610612756,111,0.463,0.778,0.281,27,53,"Loss","West","West"
"56","2022-12-14",22200414,"Final","CHA","DET",2022,1610612766,134,0.412,0.793,0.333,21,52,1610612765,141,0.516,0.75,0.45,25,52,"Loss","East","East"
"57","2022-12-14",22200415,"Final","IND","GSW",2022,1610612754,125,0.506,0.84,0.41,30,34,1610612744,119,0.465,0.862,0.424,27,46,"Win","East","West"
"58","2022-12-14",22200416,"Final","ORL","ATL",2022,1610612753,135,0.505,0.833,0.444,28,46,1610612737,124,0.5,0.889,0.343,30,39,"Win","East","East"
"59","2022-12-14",22200417,"Final","TOR","SAC",2022,1610612761,123,0.5,0.852,0.286,25,39,1610612758,124,0.484,0.85,0.37,29,50,"Loss","East","West"
"60","2022-12-14",22200418,"Final","CHI","NYK",2022,1610612741,120,0.548,0.864,0.321,25,31,1610612752,128,0.495,0.8,0.529,25,48,"Loss","East","East"
"61","2022-12-14",22200419,"Final","OKC","MIA",2022,1610612760,108,0.5,0.739,0.375,26,44,1610612748,110,0.43,0.8,0.429,25,39,"Loss","West","East"
"62","2022-12-14",22200420,"Final","SAS","POR",2022,1610612759,112,0.464,0.579,0.379,23,40,1610612757,128,0.605,0.706,0.45,26,40,"Loss","West","West"
"63","2022-12-14",22200421,"Final","DAL","CLE",2022,1610612742,90,0.392,0.731,0.342,17,33,1610612739,105,0.526,0.789,0.333,26,43,"Loss","West","East"
"64","2022-12-14",22200422,"Final","DEN","WAS",2022,1610612743,141,0.651,0.829,0.25,31,45,1610612764,128,0.527,0.565,0.487,40,24,"Win","West","East"
"65","2022-12-14",22200423,"Final","LAC","MIN",2022,1610612746,99,0.382,0.81,0.304,21,52,1610612750,88,0.419,0.733,0.182,15,43,"Win","West","West"
"66","2022-12-13",22200409,"Final","PHI","SAC",2022,1610612755,123,0.512,0.778,0.457,34,42,1610612758,103,0.413,0.85,0.238,21,48,"Win","East","West"
"67","2022-12-13",22200410,"Final","MIL","GSW",2022,1610612749,128,0.549,0.813,0.414,22,55,1610612744,111,0.4,0.789,0.4,25,37,"Win","East","West"
"68","2022-12-13",22200411,"Final","HOU","PHX",2022,1610612745,111,0.42,0.912,0.343,16,67,1610612756,97,0.32,0.947,0.255,22,44,"Win","West","West"
"69","2022-12-13",22200412,"Final","UTA","NOP",2022,1610612762,121,0.476,0.667,0.319,31,59,1610612740,100,0.398,0.667,0.148,25,43,"Win","West","West"
"70","2022-12-13",22200413,"Final","LAL","BOS",2022,1610612747,118,0.473,0.733,0.276,23,49,1610612738,122,0.442,0.688,0.396,27,51,"Loss","West","East"
"71","2022-12-12",22200402,"Final","IND","MIA",2022,1610612754,82,0.354,0.75,0.282,16,45,1610612748,87,0.386,0.778,0.265,23,48,"Loss","East","East"
"72","2022-12-12",22200403,"Final","WAS","BKN",2022,1610612764,100,0.468,0.682,0.355,21,44,1610612751,112,0.494,0.889,0.296,25,41,"Loss","East","East"
"73","2022-12-12",22200404,"Final","MEM","ATL",2022,1610612763,128,0.602,0.833,0.406,36,49,1610612737,103,0.356,0.773,0.324,20,39,"Win","West","East"
"74","2022-12-12",22200405,"Final","DAL","OKC",2022,1610612742,121,0.419,0.84,0.407,24,50,1610612760,114,0.477,0.952,0.323,21,42,"Win","West","West"
"75","2022-12-12",22200406,"Final","SAS","CLE",2022,1610612759,112,0.474,0.688,0.333,25,46,1610612739,111,0.489,0.941,0.217,21,44,"Win","West","East"
"76","2022-12-12",22200407,"Final","POR","MIN",2022,1610612757,133,0.539,0.762,0.457,32,54,1610612750,112,0.495,0.526,0.37,25,37,"Win","West","West"
"77","2022-12-12",22200408,"Final","LAC","BOS",2022,1610612746,113,0.489,0.714,0.4,18,46,1610612738,93,0.434,0.692,0.231,27,36,"Win","West","East"
"78","2022-12-11",22200395,"Final","NOP","PHX",2022,1610612740,129,0.581,0.75,0.32,31,43,1610612756,124,0.467,0.765,0.342,34,42,"Win","West","West"
"79","2022-12-11",22200396,"Final","DET","LAL",2022,1610612765,117,0.462,0.824,0.378,28,40,1610612747,124,0.548,0.778,0.423,31,42,"Loss","East","West"
"80","2022-12-11",22200397,"Final","NYK","SAC",2022,1610612752,112,0.449,0.889,0.229,19,55,1610612758,99,0.398,0.657,0.256,20,41,"Win","East","West"
"81","2022-12-11",22200398,"Final","ORL","TOR",2022,1610612753,111,0.468,0.806,0.452,25,42,1610612761,99,0.4,0.868,0.24,18,28,"Win","East","East"
"82","2022-12-11",22200399,"Final","PHI","CHA",2022,1610612755,131,0.554,0.813,0.481,31,41,1610612766,113,0.409,0.867,0.367,21,45,"Win","East","East"
"83","2022-12-11",22200400,"Final","ATL","CHI",2022,1610612737,123,0.48,0.762,0.333,28,45,1610612741,122,0.48,0.826,0.259,28,53,"Win","East","East"
"84","2022-12-11",22200401,"Final","HOU","MIL",2022,1610612745,97,0.44,0.917,0.222,23,49,1610612749,92,0.367,0.778,0.279,18,52,"Win","West","East"
"85","2022-12-10",22200387,"Final","MIA","SAS",2022,1610612748,111,0.481,0.714,0.382,26,32,1610612759,115,0.538,0.774,0.333,24,46,"Loss","East","West"
"86","2022-12-10",22200388,"Final","IND","BKN",2022,1610612754,133,0.553,0.75,0.477,30,30,1610612751,136,0.52,0.719,0.321,19,59,"Loss","East","East"
"87","2022-12-10",22200389,"Final","WAS","LAC",2022,1610612764,107,0.435,0.895,0.471,24,50,1610612746,114,0.426,0.938,0.396,22,42,"Loss","East","West"
"88","2022-12-10",22200390,"Final","CLE","OKC",2022,1610612739,110,0.471,0.692,0.375,25,48,1610612760,102,0.458,0.8,0.345,25,40,"Win","East","West"
"89","2022-12-10",22200391,"Final","CHI","DAL",2022,1610612741,144,0.635,0.708,0.559,33,44,1610612742,115,0.456,0.846,0.25,24,37,"Win","East","West"
"90","2022-12-10",22200392,"Final","GSW","BOS",2022,1610612744,123,0.511,0.8,0.333,26,53,1610612738,107,0.437,0.731,0.3,17,39,"Win","West","East"
"91","2022-12-10",22200393,"Final","DEN","UTA",2022,1610612743,115,0.547,0.813,0.308,28,39,1610612762,110,0.459,0.81,0.366,20,42,"Win","West","West"
"92","2022-12-10",22200394,"Final","POR","MIN",2022,1610612757,124,0.518,0.893,0.382,20,45,1610612750,118,0.542,0.75,0.435,22,28,"Win","West","West"
"93","2022-12-09",22200377,"Final","CHA","NYK",2022,1610612766,102,0.44,0.786,0.231,16,45,1610612752,121,0.441,0.867,0.382,25,48,"Loss","East","East"
"94","2022-12-09",22200378,"Final","IND","WAS",2022,1610612754,121,0.506,0.85,0.439,23,40,1610612764,111,0.532,0.76,0.345,25,38,"Win","East","East"
"95","2022-12-09",22200379,"Final","ORL","TOR",2022,1610612753,113,0.592,0.905,0.385,24,43,1610612761,109,0.424,0.818,0.286,23,33,"Win","East","East"
"96","2022-12-09",22200380,"Final","BKN","ATL",2022,1610612751,120,0.542,0.81,0.433,30,38,1610612737,116,0.495,0.875,0.345,21,38,"Win","East","East"
"97","2022-12-09",22200381,"Final","CLE","SAC",2022,1610612739,95,0.43,0.773,0.333,20,36,1610612758,106,0.53,0.625,0.485,21,38,"Loss","East","West"
"98","2022-12-09",22200382,"Final","PHI","LAL",2022,1610612755,133,0.533,0.864,0.45,30,42,1610612747,122,0.5,0.767,0.355,29,37,"Win","East","West"
"99","2022-12-09",22200383,"Final","MEM","DET",2022,1610612763,114,0.484,0.531,0.281,30,48,1610612765,103,0.4,0.741,0.314,23,47,"Win","West","East"
"100","2022-12-09",22200384,"Final","NOP","PHX",2022,1610612740,128,0.511,0.8,0.296,27,44,1610612756,117,0.5,0.692,0.5,30,37,"Win","West","West"
"101","2022-12-09",22200385,"Final","UTA","MIN",2022,1610612762,108,0.433,0.708,0.295,22,40,1610612750,118,0.532,0.769,0.4,30,44,"Loss","West","West"
"102","2022-12-09",22200386,"Final","DAL","MIL",2022,1610612742,105,0.466,0.417,0.325,21,43,1610612749,106,0.437,0.826,0.344,27,51,"Loss","West","East"
"103","2022-12-08",22200374,"Final","MIA","LAC",2022,1610612748,115,0.511,0.786,0.375,24,43,1610612746,110,0.463,0.905,0.472,24,43,"Win","East","West"
"104","2022-12-08",22200375,"Final","SAS","HOU",2022,1610612759,118,0.554,0.867,0.361,25,38,1610612745,109,0.449,0.733,0.345,23,42,"Win","West","West"
"105","2022-12-08",22200376,"Final","POR","DEN",2022,1610612757,120,0.484,1,0.4,30,38,1610612743,121,0.516,0.682,0.4,28,48,"Loss","West","West"
"106","2022-12-07",22200363,"Final","ORL","LAC",2022,1610612753,116,0.421,0.903,0.286,20,53,1610612746,111,0.411,0.692,0.366,26,53,"Win","East","West"
"107","2022-12-07",22200364,"Final","BKN","CHA",2022,1610612751,122,0.57,0.75,0.387,33,39,1610612766,116,0.534,0.522,0.417,25,40,"Win","East","East"
"108","2022-12-07",22200365,"Final","NYK","ATL",2022,1610612752,113,0.446,0.917,0.472,26,55,1610612737,89,0.376,0.792,0.167,16,39,"Win","East","East"
"109","2022-12-07",22200366,"Final","TOR","LAL",2022,1610612761,126,0.443,0.833,0.279,25,54,1610612747,113,0.425,0.914,0.212,16,46,"Win","East","West"
"110","2022-12-07",22200367,"Final","CHI","WAS",2022,1610612741,115,0.5,0.882,0.435,29,41,1610612764,111,0.488,0.69,0.29,22,38,"Win","East","East"
"111","2022-12-07",22200368,"Final","MEM","OKC",2022,1610612763,123,0.511,0.813,0.368,32,50,1610612760,102,0.37,0.87,0.368,25,48,"Win","West","West"
"112","2022-12-07",22200369,"Final","MIL","SAC",2022,1610612749,126,0.479,0.833,0.424,34,50,1610612758,113,0.473,0.938,0.316,19,40,"Win","East","West"
"113","2022-12-07",22200370,"Final","MIN","IND",2022,1610612750,121,0.473,0.926,0.348,25,51,1610612754,115,0.481,0.75,0.452,22,31,"Win","West","East"
"114","2022-12-07",22200371,"Final","NOP","DET",2022,1610612740,104,0.459,0.783,0.296,21,50,1610612765,98,0.389,0.813,0.357,17,42,"Win","West","East"
"115","2022-12-07",22200372,"Final","UTA","GSW",2022,1610612762,124,0.535,0.81,0.429,26,40,1610612744,123,0.459,0.76,0.333,26,42,"Win","West","West"
"116","2022-12-07",22200373,"Final","PHX","BOS",2022,1610612756,98,0.398,0.842,0.25,19,49,1610612738,125,0.485,0.846,0.356,29,53,"Loss","West","East"
"117","2022-12-06",22200360,"Final","CLE","LAL",2022,1610612739,116,0.516,0.765,0.259,25,44,1610612747,102,0.427,0.833,0.167,16,43,"Win","East","West"
"118","2022-12-06",22200361,"Final","MIA","DET",2022,1610612748,96,0.429,0.769,0.313,21,40,1610612765,116,0.494,0.733,0.463,27,40,"Loss","East","East"
"119","2022-12-06",22200362,"Final","DEN","DAL",2022,1610612743,115,0.513,0.786,0.406,30,36,1610612742,116,0.5,0.871,0.472,27,35,"Loss","West","West"
"120","2022-12-05",22200352,"Final","CHA","LAC",2022,1610612766,117,0.48,0.647,0.353,29,49,1610612746,119,0.484,0.667,0.417,30,47,"Loss","East","West"
"121","2022-12-05",22200353,"Final","ORL","MIL",2022,1610612753,102,0.366,0.897,0.25,21,52,1610612749,109,0.447,0.769,0.325,31,45,"Loss","East","East"
"122","2022-12-05",22200354,"Final","ATL","OKC",2022,1610612737,114,0.431,0.765,0.342,24,54,1610612760,121,0.453,0.958,0.353,25,49,"Loss","East","West"
"123","2022-12-05",22200355,"Final","TOR","BOS",2022,1610612761,110,0.459,0.733,0.357,19,46,1610612738,116,0.489,0.714,0.361,27,49,"Loss","East","East"
"124","2022-12-05",22200356,"Final","HOU","PHI",2022,1610612745,132,0.447,0.773,0.359,19,51,1610612755,123,0.448,0.778,0.472,23,39,"Win","West","East"
"125","2022-12-05",22200357,"Final","MEM","MIA",2022,1610612763,101,0.467,1,0.25,23,41,1610612748,93,0.392,0.773,0.35,23,45,"Win","West","East"
"126","2022-12-05",22200358,"Final","DAL","PHX",2022,1610612742,130,0.524,0.846,0.488,23,41,1610612756,111,0.44,0.692,0.351,28,41,"Win","West","West"
"127","2022-12-05",22200359,"Final","GSW","IND",2022,1610612744,104,0.404,0.789,0.295,26,47,1610612754,112,0.478,0.611,0.385,26,47,"Loss","West","East"
"128","2022-12-04",22200344,"Final","NOP","DEN",2022,1610612740,121,0.506,0.778,0.423,29,36,1610612743,106,0.506,0.667,0.258,24,43,"Win","West","West"
"129","2022-12-04",22200345,"Final","SAS","PHX",2022,1610612759,95,0.437,0.722,0.194,19,40,1610612756,133,0.521,0.8,0.514,38,45,"Loss","West","West"
"130","2022-12-04",22200346,"Final","BKN","BOS",2022,1610612751,92,0.405,0.682,0.346,17,45,1610612738,103,0.432,0.9,0.395,18,48,"Loss","East","East"
"131","2022-12-04",22200347,"Final","DET","MEM",2022,1610612765,112,0.44,0.833,0.371,26,39,1610612763,122,0.467,0.724,0.429,28,46,"Loss","East","West"
"132","2022-12-04",22200348,"Final","NYK","CLE",2022,1610612752,92,0.407,0.81,0.172,17,54,1610612739,81,0.349,0.75,0.229,17,39,"Win","East","East"
"133","2022-12-04",22200349,"Final","WAS","LAL",2022,1610612764,119,0.467,0.733,0.256,24,44,1610612747,130,0.542,0.727,0.385,34,51,"Loss","East","West"
"134","2022-12-04",22200350,"Final","SAC","CHI",2022,1610612758,110,0.465,0.895,0.302,30,46,1610612741,101,0.442,0.842,0.36,17,39,"Win","West","East"
